rating,look,smell,taste,feel,overall,review,date,id,name
3.3,3.5,3.5,3.25,3.0,3.25,"Clear with a slight haze, dark amber caramel color, with few activity. Light creamy beige 2 finger head, lasting around 5-10 minutes, with not much legs nor swirl reaction. Flavors of walnuts, toffee, pears, roasted grains, and herbal hops. Slick and slightly oily medium body with a moderate crisp. Light to medium strength finish, a bit toasty and nutty, soft red ale spices, with dominant brown sugar lingering on the tongue. Lacking some freshness and sharpness, feels more like a brown ale. Overall okay quality craft.",2017-11-22,4526,Goliath
4.09,3.75,4.0,4.0,5.0,4.0,"From Festival de las Naciones. In Ikea's pint glass. Playing Magic Duels. Very drinkable, refreshing and moreish. Not mind blowing but wouldnt mind to repeat. Soft caramel and bitter notes.",2016-10-30,4526,Goliath
3.52,3.75,3.5,3.5,3.5,3.5,"Appearance: This one pours a clear amber with one finger worth of off white head. Aroma: Floral hop mixed in with some grapefruit notes. Spice, toffee, faint cinnamon with underlying notes of apple. Taste: Medium to heavy in body. Smooth mouthfeel with some toffee stickiness. Allspice, cinnamon, floral hop dryness towards the back. The finish does have a bite but it's not too sharp. Notes: Top to bottom this is solid the floral hop dryness gives it a nice touch. A good one to try. Cheers.",2016-10-17,4526,Goliath
1.98,4.0,2.25,1.75,2.0,1.5,"Color: tea, dark amber, clear. Foam white, large, only in a few places he leaves a trail after another sip. Aroma: delicate lemon and caramel. The taste is terrible, but the caramel is powerful strike solvent. Gentian: blunt solvent. Saturation: average. Beer heavily watery.",2015-12-12,4526,Goliath
3.08,3.25,3.25,3.0,3.0,3.0,"Not Wychwood's best. Not as robust as most of their products but not offensive, just a bit bland. So balanced that it is hard to pick out any particular notes as it is all a bit subdued. Lacks an identity or character. It's 'OK' but does not grab you.",2015-09-12,4526,Goliath
3.38,3.38,3.38,3.38,3.38,3.38,"Aroma immediately gives off caramel sweetness; some spicy, grape-like aromas also present; buttery undertones gradually come though. Pours a dense, lumpy, off-white head with moderate retention which reduces to a thin crown after about a minute or so; leaves some webby lacing; body is deep gold. Flavor includes a slightly buttery malt sweetness accompanied by a tinny hop bitterness; spicy, woody hops follow along with a light, apple-like fruitiness. Soft carbonation provides a fairly light body; texture is just a little bit dry and watery; finish leaves a chalky sensation. 

Could be better, though I don't want to write this one off as all-around bad. It's smooth, thirst quenching, sessionable. At times the bitter quality tastes a little too much like rocks, but on the bright side there is a respectable malt presence accompanied by a light fruity quality in the taste to round things out.",2014-08-28,4526,Goliath
3.14,3.75,3.5,2.75,2.75,3.5,"Appearance: Poured with a finger and a half of head that retained quite well and left some lacing behind. The body is a malty orange colour that boasts very low carbonation. Smell: Dry caramel malt takes a back seat to floral and herbal hops. Warming helped it out slightly, but not massively. Taste: Not really sure what they were trying to do here, I mean it starts with some very tightly reigned in caramel malt that comes across as incredibly tame and then turns a peculiar dusting of light floral and herbal hops then produce a slight bitter kick. Nothing offensive, it's just...well a bit bland. I get it's an English Bitter and it's supposed to be light, but there's just too little there. Mouthfeel: The transitioning is a little weird, and the low carbonation doesn't do it any favours but the very mild malt aftertaste somewhat mitigates these issues. However it's a little bit dry. Drinkability: Well it's refreshing but that's probably because it's so tame. I mean it's easy to drink and settles down nicely, but honestly, it's a little boring. Final Thoughts: I got this in a pack for Christmas from my brother, and sadly the best brew out of that pack was Wychwood's flagship beer Hobgoblin. This beer has put me in the position of not wanting to try any more Wychwood products, save for maybe King Goblin, since I would hope it would be similar to Hobgoblin. Apart from Hobgoblin and Fiddler's Elbow, I've been very disappointed with this brewery as of late. This stuff is average at best, and you will want to pass.",2014-03-30,4526,Goliath
3.31,3.75,3.25,3.25,3.5,3.25,Bottle. Amber/red colour. Quickly dissipating head. Smells of beer. What a surprise! But not much else. Toffee and caramel flavour. Cruiserweight body - which is it's best point.,2014-02-08,4526,Goliath
3.05,3.5,3.5,2.5,3.5,3.25,"Bottle: a typically cool embossed brown 500mL bottle, a fancy label as well and a cool name. Good package. Appearance: pours out a dark amber colour with a one-fingered beige head with good retention. Minimal carbonation visible. Aroma: not a bad aroma for a mid bitter - some grass hops and citrus hops and some earth qualities. Not mind-blowing, but decent. Taste: some of the earth malts and an almost fug-like toffee to go with it. A bit awkward, and very dull. Aftertaste: the flavours fade away pretty quickly, really just not much there. Mouth feel: a moderate body with a lower carbonation, suits the style. Perhaps a touch more carbonation would bring some more flavours through. Overall: a pretty boring English Bitter. There are some malts and a touch of hops, but there really isn't that much there. I wouldn't mind it as a sessional - I'd particularly like to try it on tap - however the price in Australia is (as usual) prohibitive.",2014-01-13,4526,Goliath
3.44,3.5,3.25,3.5,3.5,3.5,"Appearance: It has a nice deep golden/orange color to it. It has a nice off-white head that dies down moderately and leaves some lacing. Smell: The aromas definitely give out hints of bready malts, caramel, some toffee, floral hops and citrus.  Taste: Like the aromas, it has some bready malts, some sweet caramel/honey, floral hops, some grassy notes and faint citrus.  Mouthfeel: It has a med-high carbonation with a nice overall balance and feel.  Drinkability: It's a very smooth drinkable beer accompanied with decent flavors and aromas.",2013-11-15,4526,Goliath
3.25,3.25,3.25,3.25,3.25,3.25,Bottled pours orangebody tinged brown with a fast-settling head and light aromas of toasted orange and caramel. Sweetish malt with a toasty and spicy bitter edge. A decent bitter.,2013-11-01,4526,Goliath
3.75,3.75,3.75,3.75,3.75,3.75,"Appearance: Pale copper; medium frothy head, long lasting; clear  Aroma: Malty; fruity (sultanas per other reviews); light hops; lightly grassy  Taste: Juicy and slightly hoppy on start; thin in the middle, with roasted grain finish (light); well balanced; thin, but not bad overall; quaffable  Remarks: Did not score A, T, S, M at that time; disregard those scores",2013-06-15,4526,Goliath
3.51,4.25,3.25,3.5,3.75,3.5,"500ml bottle poured into tulip 1/4/13 A hazy light copper with bubbles popping up from everywhere and they feed a tight finger of foam that stick around long enough to leave 3 rings of lace followed by some random patches  S some faint caramel and floral hops with a little bread, quite faint without a whole lot going on T stronger then the nose with some fruity aspects, and something earthy to go along with the caramels and faint hops, a small step forward from the nose  M more body then I'd guess form a low booze beer and a little creamy from the bubbles, fairly clean aftertaste  O would make a decent summer swiller, respectable but nothing spectacular I like the sweet malts but could use just a little something, I suppose its a session beer and as such its decent",2013-04-02,4526,Goliath
3.53,4.0,3.5,3.5,3.5,3.5,cool new beer as part of the Wychwood 4 pack. The bottle is brown not clear like the thumbnail above thank god. I like the fact it is 4.2% ABV thought the name suggests a bigger beer. the beer pours a nice autumnal gold with a slight nose. the taste is nutty and quite dry on the finish . Not a lot of complexity unlike Scarecrow or Wychcraft . the beer is certainly very drinkable but I was hoping for a little more. I did like the finish which was rounded yet autstere at the same time. pretty good offering but not my fave Wychwood beer.,2012-10-31,4526,Goliath
2.35,3.0,3.0,2.0,2.5,2.0,"From notes: Appearance: more of an amber colour than the claimed ruby; good lasting head; very slight haze Aroma: malty and sweet, caramel Taste &amp; Mouthfeel: very smooth, slightly creamy mouthfeel; on the sweet side with minimal bitterness or hops despite the ""hefty wack"" of hops advertised; lacking depth, and flavour dissipates quickly Overall: a lackluster beer that definitely doesn't live up to it's name",2012-02-18,4526,Goliath
3.58,4.0,3.5,3.5,4.0,3.5,"500ml bottle poured into a pint glass. not sure about this, but my bottle has 4.2%ABV A- Pours a clear golden amber, with about 1.5cm of head that quickly subsides to a whisper. looks pretty good, more like an english bitter though.  S- a bit of toffee and caramel malts, with a touch of citrus. very pleasant, but not hugely flavourful.  T- Again a bunch of toffee and caramel malts up front, with a citrusy hoppiness, and a nice refreshing bitterness. much like the smell, very pleasant without being hugely flavourful.  m- lighter to mid bodied, bitterness fills the back of the mouth, and it has a surprising length of flavour. very drinkable.  O- a pretty sound bitter, i enjoyed it and would drink it again on a warm day.",2012-01-30,4526,Goliath
